PERMNO,date,TICKER,PRC
23712,1987-02-27,PEG,41.75000
23712,1987-03-31,PEG,39.25000
23712,1987-04-30,PEG,38.50000
23712,1987-05-29,PEG,38.62500
23712,1987-06-30,PEG,38.00000
23712,1987-07-31,PEG,24.37500
23712,1987-08-31,PEG,25.62500
23712,1987-09-30,PEG,24.75000
23712,1987-10-30,PEG,23.50000
23712,1987-11-30,PEG,23.37500
23712,1987-12-31,PEG,23.87500
23712,1988-01-29,PEG,26.87500
23712,1988-02-29,PEG,24.62500
23712,1988-03-31,PEG,23.25000
23712,1988-04-29,PEG,22.75000
23712,1988-05-31,PEG,23.87500
23712,1988-06-30,PEG,24.50000
23712,1988-07-29,PEG,23.62500
23712,1988-08-31,PEG,23.12500
23712,1988-09-30,PEG,24.37500
23712,1988-10-31,PEG,24.87500
23712,1988-11-30,PEG,25.00000
23712,1988-12-30,PEG,24.50000
23712,1989-01-31,PEG,24.87500
23712,1989-02-28,PEG,23.87500
23712,1989-03-31,PEG,24.50000
23712,1989-04-28,PEG,24.50000
23712,1989-05-31,PEG,26.00000
23712,1989-06-30,PEG,26.87500
23712,1989-07-31,PEG,28.12500
23712,1989-08-31,PEG,27.12500
23712,1989-09-29,PEG,26.62500
23712,1989-10-31,PEG,27.25000
23712,1989-11-30,PEG,28.12500
23712,1989-12-29,PEG,29.25000
